objectid,pre_dir_tx,pre_type_t,name_tx,suf_type_t,suf_dir_tx,suffix_tx,full_name,new_nm_id,globalid,str_nm_id,usps_name
459782,SOUTH,,LUDLOW,ST,,,SOUTH LUDLOW ST,616087,a1ab375b-5ab4-4c43-802a-fec8eefef59f,2200,S LUDLOW ST
459783,WEST,,UPSALA,ST,,,WEST UPSALA ST,755135,320f3e63-26bd-4655-b0bc-6ddd0a2966dd,2207,W UPSALA ST
459784,,,EASTVIEW,DR,,,EASTVIEW DR,601180,764e6d6a-a478-4d49-944f-719c0c18d76b,4424,EASTVIEW DR
459785,,,ROSEVILLE,LN,,,ROSEVILLE LN,634152,65228ab4-541f-4336-9bb6-c8ab2eb170e8,4425,ROSEVILLE LN
459786,,,REARDON,ST,,,REARDON ST,719417,32716b78-0203-4115-90b7-6d16829c8ca4,4427,REARDON ST
459787,,,PAPAGNI,CIR,,,PAPAGNI CIR,845226,ad755df5-858d-4b8b-abe6-3936a6022ba7,4430,PAPAGNI CIR
459788,,,FRONGILLO FARM,RD,,,FRONGILLO FARM RD,838223,6009913c-bae0-4f21-a848-1097643d565d,4432,FRONGILLO FARM RD
459789,,,NAVAJO,RD,,,NAVAJO RD,716382,314c24c7-95d3-4a29-9f60-da19bae8a5e0,4434,NAVAJO RD
459790,,,WEST HILL,TER,,,WEST HILL TER,655322,b1f90a38-2c5c-42fb-b1c9-2ff0e40c693d,4436,W HILL TER
459791,,,EAGLE,TER,,,EAGLE TER,702314,42cfe25f-e743-4604-9eb2-42ce1b7249fa,4437,EAGLE TER
459792,,,URECO,TER,,,URECO TER,663252,f3daaa74-0c42-4358-b4e0-7dd15c1ba17e,4440,URECO TER
459793,,,MARISSA,CIR,,,MARISSA CIR,860113,2906449a-e3f1-4584-8814-4131165ee5f4,4447,MARISSA CIR
459794,,,BURMAN,AVE,,,BURMAN AVE,673352,5babada7-193a-41ce-b682-d931131b48e7,4450,BURMAN AVE
459795,,,FENTON,DR,,,FENTON DR,624273,fec8ac68-a67f-486c-955c-21cdd8b3dd11,4454,FENTON DR
459796,,,CHRISTINE,DR,,,CHRISTINE DR,843223,9deee527-856d-467b-87fc-a49cf2f15171,4457,CHRISTINE DR
459797,,,TOBIAS BOLAND,WAY,,,TOBIAS BOLAND WAY,805098,b11ba8b2-63e1-49f0-a4da-9cf197088928,4460,TOBIAS BOLAND WAY
459798,,,CHATHAM,PL,,,CHATHAM PL,734206,3d8f10b1-0638-42ed-808c-76def2c750a5,4467,CHATHAM PL
459799,,,SNOWBELL,LN,,,SNOWBELL LN,788475,c948b7fe-ce38-47a9-bb26-27d4f9c31feb,4470,SNOWBELL LN
459800,,,BIRCHBRUSH,LN,,,BIRCHBRUSH LN,786476,71c66dcc-8222-4852-8caf-ddc9e0e075d6,4472,BIRCHBRUSH LN
459801,,,SUMMERLAND,WAY,,,SUMMERLAND WAY,633340,e2156d20-7d30-47a7-b636-9650fa924579,4477,SUMMERLAND WAY
459802,,,OLDE MILLBURY,ST,,,OLDE MILLBURY ST,744153,0ab59d51-acad-4741-a6e4-2faf7f2b11c2,14685,OLDE MILLBURY ST
459803,,,ACCESS,RD,,,ACCESS RD,784312,bfd08526-fe20-416d-a32c-283e5d67e253,3125,ACCESS RD
459804,,,KINGSTON,COMMON,,,KINGSTON COMMON,636364,25103d96-a3fc-4b2d-8f92-e87d4293df98,10985,KINGSTON COMMON
459805,,,SALISBURY,WAY,,,SALISBURY WAY,635357,2b7dc5e3-5625-4b2a-a5f5-15283aba71f3,17295,SALISBURY WAY
459806,,,NEW LUDLOW,ST,,,NEW LUDLOW ST,603127,e2387165-9496-4fd5-a4d6-37bf872cef53,14085,NEW LUDLOW ST
459807,,,NOEL,CT,,,NOEL CT,727149,f4062fe9-3b51-47c4-b294-b972dbb26d60,14195,NOEL CT
459808,,,HICKORY HILL ESTATES,,,,HICKORY HILL ESTATES,851115,09e304ec-e903-42c8-b559-35675ed2804d,9475,HICKORY HILL ESTATES
459809,,,NORTH,RD,,,NORTH RD,853269,3f1ad02c-a91b-454e-9968-c3088a7b41ad,14295,NORTH RD
459810,,,FIRST,RD,,,FIRST RD,849262,93a48897-9131-4dcb-bb31-362b0026362e,7425,FIRST RD
459811,,,SECOND,RD,,,SECOND RD,851260,0061e220-8584-404a-b5d9-2e7de1083a92,17525,SECOND RD
459812,,,SOUTH,RD,,,SOUTH RD,851256,3e1ef4cc-3984-4181-908c-1fecac34ddaf,18045,SOUTH RD
459813,,,SHENANDOAH,CIR,,,SHENANDOAH CIR,810346,1029c88c-7604-4be3-9ae1-568fe990fad4,17735,SHENANDOAH CIR
459814,,,GETTYSBURG,RD,,,GETTYSBURG RD,817347,3613da91-cafb-43ec-9a95-ca9184b0dac9,8115,GETTYSBURG RD
459815,,,HARPERS FERRY,,,,HARPERS FERRY,811342,810ec650-cca8-4b53-abfc-a82a3065b30a,9045,HARPERS FERRY
459816,,,VICKSBURG,AVE,,,VICKSBURG AVE,818336,a358799d-422a-4760-8f16-2864e10eed3e,19965,VICKSBURG AVE
459817,,,GINGERBREAD,TRAIL,,,GINGERBREAD TRAIL,665235,1e3a5797-fb60-412e-8c24-2e2e52586e1f,8145,GINGERBREAD TRL
459818,,,SOPHIA,DR,,,SOPHIA DR,728085,f0642eaa-68b9-4648-ada1-048c6c216384,18035,SOPHIA DR
459819,,,HONEYSUCKLE,RD,,,HONEYSUCKLE RD,730080,e2a3f418-157f-4d6b-b83f-c6c5af5dfe55,9795,HONEYSUCKLE RD
459820,,,HOLLY,TER,,,HOLLY TER,727087,09af339f-dd02-4dae-9e63-9055f85e1963,9735,HOLLY TER
459821,,,LILAC,LN,,,LILAC LN,727090,216ac14d-550f-4c9d-a0f6-e545a367a4bc,11685,LILAC LN
459822,,,PEARLBUSH,PATH,,,PEARLBUSH PATH,733089,ab2ad830-29c9-4470-8e9c-32da866cc03d,15335,PEARLBUSH PATH
459823,,,ELLIE,WAY,,,ELLIE WAY,719094,d0e760af-a572-458a-ad00-c7842f6dc60e,6535,ELLIE WAY
459824,,,NANCY JOHNSON,WAY,,,NANCY JOHNSON WAY,775296,77940e25-0618-4075-80e4-a1e0ac2b27af,13885,NANCY JOHNSON WAY
459825,,,FIRE,RD,,,FIRE RD,633335,e8845527-26fb-472f-a808-13608976dc73,7405,FIRE RD
459826,,,NEWINGTON,LN,,,NEWINGTON LN,626339,e9b61522-5968-426a-a070-082f89a52f89,14125,NEWINGTON LN
459827,,,STAMFORD,LN,,,STAMFORD LN,625338,c294d6d9-7b53-4d08-9596-fe4717d050a6,18305,STAMFORD LN
459828,,,PEMBROOK,LN,,,PEMBROOK LN,623339,b7dc0440-184e-44b5-b034-8b647ed66b5f,15385,PEMBROOK LN
459829,,,WHITEHAVEN,LN,,,WHITEHAVEN LN,621338,33e3fb1a-7a5f-4bf5-94d0-ff1c39fc6dc6,21075,WHITEHAVEN LN
459830,,,BLACKWELL,LN,,,BLACKWELL LN,621339,954ee21f-d89d-4178-8dd6-776b456b3c83,2345,BLACKWELL LN
459831,,,PRIMMETT,LN,,,PRIMMETT LN,617339,0f790882-464f-471c-9a9f-31b3e028c7b0,15985,PRIMMETT LN
459832,,,MCAVEY,WAY,,,MCAVEY WAY,892107,feadd024-90d7-4058-bb99-c9f9b46ff0be,12895,MCAVEY WAY
459833,,,RODI,CIR,,,RODI CIR,604138,4bf69478-75e8-4b5a-8255-e07e789c02d6,16835,RODI CIR
459834,,,DWIGHT,ST,,,DWIGHT ST,700138,72446720-54f4-478e-8669-7ada2c2bb4a8,6215,DWIGHT ST
459835,,ROUTE,146,,,,ROUTE 146,775104,7491bb76-1aa5-41dc-a9dc-eb9b19de9ef0,17025,ROUTE 146
459836,,,NAUMAAN,LN,,,NAUMAAN LN,812389,a4663bca-daa2-475a-9e74-02919abbb590,13985,NAUMAAN LN
459837,,,RUSTIC,DR,,EXT,RUSTIC DR EXT,633275,29687d58-1999-4fd3-8746-8096ec40eaa6,17155,RUSTIC DR EXT
459838,,,ROSELAND,RD,,,ROSELAND RD,704299,34aaf5d3-0ee4-4c2f-bc8f-21c4223b5cde,1697,ROSELAND RD
459839,,,SHAWMUT,ST,,,SHAWMUT ST,711216,65d90103-a3f3-4288-bfa1-037f2881fa3e,1770,SHAWMUT ST
459840,,,VISBY,ST,,,VISBY ST,756107,dfdef253-84d6-4042-ad61-47e5440cfc52,2011,VISBY ST
459841,,,VOLKMAR,RD,,,VOLKMAR RD,766418,9168a7af-7a1d-4490-940e-07cf3cc0d249,2013,VOLKMAR RD
459842,,,WABAN,AVE,,,WABAN AVE,875147,24fbaed8-e83a-487e-b2d4-8b00f933c03d,2014,WABAN AVE
459843,,,WACHUSETT,ST,,,WACHUSETT ST,739241,cd5e0904-cbb5-43dc-b60d-faa49e85d7b3,2016,WACHUSETT ST
459844,,,WADE,ST,,,WADE ST,749156,d47f8a8a-42f7-4856-ba85-4be6f53488c2,2018,WADE ST
459845,,,WAHNITA,RD,,,WAHNITA RD,785375,82388c29-2c28-41fc-ad16-59a949968799,2019,WAHNITA RD
459846,,,WAKEFIELD,ST,,,WAKEFIELD ST,788301,16f8f376-f422-4ef7-8f45-d76f5f08ccc9,2021,WAKEFIELD ST
459847,,,WALDO,ST,,,WALDO ST,749218,52f1976a-06aa-40ee-b58d-eb5eddb20a52,2023,WALDO ST
459848,,,WALES,ST,,,WALES ST,810046,d736bd22-5e90-464c-b23b-6219f13113a2,2024,WALES ST
459849,,,WALLACE,ST,,,WALLACE ST,788303,55ec7e9a-9270-44a1-a9aa-c0179b58fe07,2027,WALLACE ST
459850,,,WALLINGFORD,RD,,,WALLINGFORD RD,743047,8d941afd-54bc-4a16-a320-91aa3af0ddcc,2029,WALLINGFORD RD
459851,,,WALNUT,ST,,,WALNUT ST,742220,82cb2bf5-52b8-4591-b413-2a28469eb2dc,2030,WALNUT ST
459852,,,WALNUT HILL,DR,,,WALNUT HILL DR,633206,747215b8-6ac2-4bbb-9c87-cbb8a751fd74,2031,WALNUT HILL DR
459853,,,WALPOLE,ST,,,WALPOLE ST,699150,c280f4d8-a413-412f-b7f1-4fe34ff36c12,2032,WALPOLE ST
459854,,,WALTER,ST,,,WALTER ST,630291,92cc388e-928f-45a3-ac20-a23186646d08,2033,WALTER ST
459855,,,WALWORTH,ST,,,WALWORTH ST,666203,23ffa5ae-04ac-44bc-ae95-db8fffc7ded0,2034,WALWORTH ST
459856,,,WAMSUTTA,AVE,,,WAMSUTTA AVE,641210,a4aa3d37-9b49-4a8f-82bc-5935d512495c,2035,WAMSUTTA AVE
459857,,,WAPITI,DR,,,WAPITI DR,879176,ba842022-76f8-476d-b46b-1385e4794c6e,2036,WAPITI DR
459858,,,WARD,ST,,,WARD ST,753164,0738cc17-0cc4-4405-928e-615bfc617311,2037,WARD ST
459859,,,WARD FARM,CIR,,,WARD FARM CIR,605176,f6409963-c28a-49b0-9b83-7fc827860a7c,2038,WARD FARM CIR
459860,,,WARDEN,ST,,,WARDEN ST,833247,450b926b-4997-4d5b-89df-42c40d157a1c,2039,WARDEN ST
459861,,,WARE,ST,,,WARE ST,614208,89e092e1-d68c-4be4-a662-edaaedd353f0,2040,WARE ST
459862,,,WARING,CIR,,,WARING CIR,646342,25b49fde-e294-4e54-9f5a-4b76fb7bfb3e,2041,WARING CIR
459863,,,WARMLAND,ST,,,WARMLAND ST,761068,34f8b364-e854-4cf8-b294-ba38b4c7631d,2042,WARMLAND ST
459864,,,WARNER,AVE,,,WARNER AVE,822172,c55b7ce8-0113-4800-b02a-11e1b9945b20,2043,WARNER AVE
459865,,,WARWICK,ST,,,WARWICK ST,707093,92623c37-3345-47ba-a113-d3848f83be15,2044,WARWICK ST
459866,,,WASHBURN,ST,,,WASHBURN ST,726146,098969ad-d3c2-4d9d-91bf-f2e7fc89b459,2045,WASHBURN ST
459867,,,WASHINGTON,SQ,,,WASHINGTON SQ,764205,79675227-5aae-401e-a516-bdc7e0eecaef,2046,WASHINGTON SQ
459868,,,WASHINGTON,ST,,,WASHINGTON ST,749182,a5edab02-601e-4918-b386-795a961c3400,2047,WASHINGTON ST
459869,,,WASILLA,DR,,,WASILLA DR,837149,d6c818b1-21fe-434a-ad0f-fb68dab657fc,2048,WASILLA DR
459870,,,WATER,ST,,,WATER ST,761187,55a79de7-4584-4624-b062-c910dc941f18,2049,WATER ST
459871,,,WATERFORD,DR,,,WATERFORD DR,639194,6262e1f2-d4cb-416d-8229-098b0d2f6446,2050,WATERFORD DR
459872,,,WATERMAN,ST,,,WATERMAN ST,630109,7fe32101-92b3-4617-a90c-8df1b8be7cb9,2051,WATERMAN ST
459873,,,WATSON,AVE,,,WATSON AVE,754351,dfe8ecc1-dd5b-4f99-8c11-dafb28930cc6,2052,WATSON AVE
459874,,,WATT,RD,,,WATT RD,715393,806b0862-f7de-48cd-afad-dff7dc627256,2053,WATT RD
459875,,,WAUCANTUCK,RD,,,WAUCANTUCK RD,769455,be540c00-89ea-42d6-bc86-970864d7105e,2054,WAUCANTUCK RD
459876,,,WAUWINET,RD,,,WAUWINET RD,857293,7dabb810-1c2e-4457-b18d-34480dc01f47,2055,WAUWINET RD
459877,,,WAVERLY,ST,,,WAVERLY ST,769185,915188b8-dea5-4343-9b62-a1b517474c9e,2056,WAVERLY ST
459878,,,WAWECUS,RD,,,WAWECUS RD,778315,24ccef24-ed21-4a35-bcf4-a67ad84264f2,2057,WAWECUS RD
459879,,,WAYCROSS,ST,,,WAYCROSS ST,701320,385160b8-b520-49f5-8626-114d7080651b,2058,WAYCROSS ST
459880,,,WAYNE,ST,,,WAYNE ST,643149,f453223d-15e8-46f9-b667-2b5a2821d59a,2059,WAYNE ST
459881,,,WAYNE,TER,,,WAYNE TER,643142,112acb46-3149-4d18-8ad7-d6e22b73be0b,2060,WAYNE TER
459882,,,WAYSIDE,RD,,,WAYSIDE RD,826341,3c27e7c3-8431-41f0-aeeb-4a7b67abae00,2061,WAYSIDE RD
459883,,,WEATHERSTONE,DR,,,WEATHERSTONE DR,870106,2389efed-5246-4845-9275-8467b2193823,2062,WEATHERSTONE DR
459884,,,WEBSTER,CT,,,WEBSTER CT,660136,d484bd80-9487-43dc-a6a1-48c963322c26,2063,WEBSTER CT
459885,,,WEBSTER,PL,,,WEBSTER PL,653125,28d04bf4-b49f-4a89-9d07-68024218b8fd,2064,WEBSTER PL
459886,,,WEBSTER,SQ,,,WEBSTER SQ,663144,4eaae266-1a67-496f-aa74-47a30b8b60f1,2065,WEBSTER SQ
459887,,,WEBSTER,ST,,,WEBSTER ST,659112,90d0818b-38b2-454c-a9f1-801186eeb1ca,2066,WEBSTER ST
459888,,,WEDEN,LN,,,WEDEN LN,759054,ebb4e5c2-c735-452f-99dd-64c8f6f17eeb,2067,WEDEN LN
459889,,,WEDGEWOOD,RD,,,WEDGEWOOD RD,552290,b45888b4-88f1-4773-824a-70bedf5cbed2,2068,WEDGEWOOD RD
459890,,,WEETAMOE,ST,,,WEETAMOE ST,626202,60e02506-bb90-405f-a4fb-67008ff66a4b,2069,WEETAMOE ST
459891,,,WELCOME,ST,,,WELCOME ST,793394,348aeeca-1128-427d-9a12-1fbafc432d63,2070,WELCOME ST
459892,,,WELDON,AVE,,,WELDON AVE,785100,7c2366b9-d801-42d3-92c6-500723397a55,2071,WELDON AVE
459893,,,WELLESLEY,AVE,,,WELLESLEY AVE,825299,fa8ca651-1caa-4340-a498-04dd98f94fcb,2072,WELLESLEY AVE
459894,,,WELLINGTON,ST,,,WELLINGTON ST,726197,fb086a51-5c22-4aca-bc27-05a8bfc59176,2073,WELLINGTON ST
459895,,,WELLS,ST,,,WELLS ST,834238,69f72340-d450-4894-9175-819c021c90ed,2074,WELLS ST
459896,,,WENDELL,TER,,,WENDELL TER,698214,8607af6d-645f-44c1-98b0-52107c7e1985,2075,WENDELL TER
459897,,,WENDOVER,RD,,,WENDOVER RD,725437,cab76a86-8fe8-48ee-825f-38e2a6a7b259,2076,WENDOVER RD
459898,,,WENTWORTH,ST,,,WENTWORTH ST,632149,c8e5a400-5477-4c53-843d-a07de488cbe7,2077,WENTWORTH ST
459899,,,WESBY,ST,,,WESBY ST,735230,6bee7e32-1ba8-4ff7-bc1e-ca91193fda18,2078,WESBY ST
459900,,,WESCOTT,ST,,,WESCOTT ST,600171,9770de18-9187-44c6-b2da-d43ef6922a7e,2079,WESCOTT ST
459901,,,WEST,ST,,,WEST ST,726235,c58344f1-6268-4bec-a8b2-cc632da8ab94,2080,WEST ST
459902,,,WEST BOYLSTON,DR,,,WEST BOYLSTON DR,739342,c7340723-de36-4131-98b3-655a31c810c9,2081,W BOYLSTON DR
459903,,,WEST BOYLSTON,ST,,,WEST BOYLSTON ST,758398,6a60b232-e7a6-46b2-b8fe-b0db1c453bfc,2082,W BOYLSTON ST
459904,,,WEST BOYLSTON,TER,,,WEST BOYLSTON TER,739317,f40fcea9-5325-4c1f-b7e7-69382a869f7c,2083,W BOYLSTON TER
459905,,,WEST HILL,DR,,,WEST HILL DR,654324,48784da9-e1b7-4576-8757-91e7be2e8f46,2084,W HILL DR
459906,,,WEST PINE,LN,,,WEST PINE LN,638285,d558116c-51cc-4bba-a0e2-36a43db5e61d,2085,W PINE LN
459907,,,WESTBOROUGH,ST,,,WESTBOROUGH ST,913123,bd781a6b-4ebb-4a29-ba9f-dfb800851817,2086,WESTBOROUGH ST
459908,,,WESTBROOK,CIR,,,WESTBROOK CIR,669269,2c641fe2-2a1b-45c4-b532-78f85fde8b2b,2087,WESTBROOK CIR
459909,,,WESTBROOK,RD,,,WESTBROOK RD,667272,64ec57ff-e070-4755-9749-7228f93ffc7b,2088,WESTBROOK RD
459910,,,WESTDALE,ST,,,WESTDALE ST,881128,3bd22432-5bab-4668-9500-650e2e618389,2089,WESTDALE ST
459911,,,WESTFIELD,ST,,,WESTFIELD ST,681186,04719576-81cc-43b2-af46-8840cbf3a546,2090,WESTFIELD ST
459912,,,WESTINGHOUSE,PKWY,,,WESTINGHOUSE PKWY,717392,f4e80a65-b765-4892-a66f-b00047113a5c,2091,WESTINGHOUSE PKWY
459913,,,WESTLAND,ST,,,WESTLAND ST,703242,039045a0-985c-42b7-811c-e8dac573b185,2092,WESTLAND ST
459914,,,WESTMINSTER,ST,,,WESTMINSTER ST,769265,fcd310e4-1346-4aab-9193-bf3307ab7549,2093,WESTMINSTER ST
459915,,,WESTMORLAND,DR,,,WESTMORLAND DR,550283,b1d6d8ba-7b6e-46e0-9c7d-60634c2a5ce2,2094,WESTMORLAND DR
459916,,,WESTOVER,RD,,,WESTOVER RD,769409,3a63f664-beb9-4d84-b929-2838e61e0d3d,2095,WESTOVER RD
459917,,,WESTPORT,RD,,,WESTPORT RD,665378,151fc18d-b8ce-4e1f-a716-8237454c18ca,2096,WESTPORT RD
459918,,,WESTVIEW,RD,,,WESTVIEW RD,648237,866a0858-8884-4d15-90d5-a787a6266e24,2097,WESTVIEW RD
459919,,,WESTWOOD,CIR,,,WESTWOOD CIR,688299,98f28dc2-9dbc-4403-b965-29ba021cfb86,2098,WESTWOOD CIR
459920,,,WESTWOOD,DR,,,WESTWOOD DR,680299,a4237c6a-a0ea-400b-9256-3a5a48442bef,2099,WESTWOOD DR
459921,,,WETHERELL,ST,,,WETHERELL ST,671232,fdd8eea9-ba52-4c93-ae9a-5968f82e80c6,2100,WETHERELL ST
459922,,,WHARTON,ST,,,WHARTON ST,652187,fd72b488-42ab-42cd-b46c-6f525a34ffb3,2101,WHARTON ST
459923,,,WHEELER,AVE,,,WHEELER AVE,707287,6849b14b-5865-47d5-aabe-dd3f7d1045f7,2102,WHEELER AVE
459924,,,WHIPPLE,ST,,,WHIPPLE ST,749093,544b6857-70f9-4ab0-980d-7e33ca1abf4c,2103,WHIPPLE ST
459925,,,WHIPPOORWILL,DR,,,WHIPPOORWILL DR,755462,5fb22eb8-1a92-4c11-953d-cb25c35be441,2104,WHIPPOORWILL DR
459926,,,WHISPER,DR,,,WHISPER DR,634332,24bc2a0f-1a51-4ef9-8dba-6a5d26eccd86,2105,WHISPER DR
459927,,,WHITE,AVE,,,WHITE AVE,826347,94997c76-5874-4eab-82f4-19010560d9e1,2106,WHITE AVE
459928,,,WHITE BIRCH,DR,,,WHITE BIRCH DR,602237,4f77761e-3ee2-4c56-90e4-a50e802a745c,2107,WHITE BIRCH DR
459929,,,WHITLA,DR,,,WHITLA DR,893133,7515ceac-016b-4d2a-a6f9-5a7a8771e0c9,2108,WHITLA DR
459930,,,WHITMAN,RD,,,WHITMAN RD,720279,4792c8cf-3806-4b6b-b220-bd11ce077558,2109,WHITMAN RD
459931,,,WHITMARSH,AVE,,,WHITMARSH AVE,762360,79a761f7-1df5-4c1f-8dc5-844a916dcc40,2110,WHITMARSH AVE
459932,,,WHITNEY,ST,,,WHITNEY ST,745144,9accad60-665a-4b6a-9daa-8e162813d777,2111,WHITNEY ST
459933,,,WHITTIER,ST,,,WHITTIER ST,748289,0553ed77-0da0-4766-8d22-a11edf7adfa7,2114,WHITTIER ST
459934,,,WIGWAM,AVE,,,WIGWAM AVE,852239,c6efe7d7-9013-4876-920a-f524598d43d2,2115,WIGWAM AVE
459935,,,WIGWAM HILL,DR,,,WIGWAM HILL DR,856295,4007ed30-5869-409d-85ba-76b85d2a73eb,2116,WIGWAM HILL DR
459936,,,WILBUR,ST,,,WILBUR ST,773471,fe2fb85f-df95-41ce-a9d6-e04b52720999,2117,WILBUR ST
459937,,,WILDEY,AVE,,,WILDEY AVE,756345,170d91b8-4c30-48ad-95cc-53c1639c250c,2118,WILDEY AVE
459938,,,WILDROSE,AVE,,,WILDROSE AVE,577277,d10ff816-99fe-401c-b5d4-37974dddee4a,2119,WILDROSE AVE
459939,,,WILDWOOD,AVE,,,WILDWOOD AVE,600159,a113594a-3899-4966-b805-a71fdbc54d60,2120,WILDWOOD AVE
459940,,,WILKINSON,ST,,,WILKINSON ST,765351,952b3d2a-84d3-48ae-8810-67662e162ebc,2121,WILKINSON ST
459941,,,WILLARD,AVE,,,WILLARD AVE,615258,5cf82552-0bb5-401c-8c6a-c693c03cf5a4,2122,WILLARD AVE
459942,,,WILLIAM,ST,,,WILLIAM ST,724226,d8ac7ed1-7a61-4a71-ad6c-671db3192d9b,2123,WILLIAM ST
459943,,,WILLIAMSBERG,DR,,,WILLIAMSBERG DR,612189,6ec7dc86-fd05-4106-881f-414b02192021,2124,WILLIAMSBERG DR
459944,,,WILLIS,ST,,,WILLIS ST,745290,e9eb058c-047f-4668-8e4c-6f966311ec12,2125,WILLIS ST
459945,,,WILLOW,ST,,,WILLOW ST,661187,fb66a25d-1233-4376-8bc5-87482d7c3dc0,2126,WILLOW ST
459946,,,WILLOWBROOK,LN,,,WILLOWBROOK LN,675300,a7eac13b-0637-4372-9c95-ea72197b24f2,2127,WILLOWBROOK LN
459947,,,WILLVAIL,ST,,,WILLVAIL ST,601120,1175c1ed-ac7f-4ad8-96c9-78b7484254bd,2128,WILLVAIL ST
459948,,,WILSON,ST,,,WILSON ST,801232,1b9059a9-a65f-4352-8677-7d529ed07ab4,2129,WILSON ST
459949,,,WILTSHIRE,DR,,,WILTSHIRE DR,702291,9e6d0489-8db6-4dfa-8313-f224f05bcdf1,2130,WILTSHIRE DR
459950,,,WINCHESTER,AVE,,,WINCHESTER AVE,615136,c0f0594d-a031-4b49-a110-3f025fe05115,2131,WINCHESTER AVE
459951,,,WINCO,RD,,,WINCO RD,852284,1849e4ce-eab9-410d-b437-c85fc62acdc5,2132,WINCO RD
459952,,,WINDEMERE,RD,,,WINDEMERE RD,584277,fb528f3a-a9c4-4d3b-b521-4c6fbad48858,2133,WINDEMERE RD
459953,,,STONE HAVEN,WAY,,,STONE HAVEN WAY,559268,af6d4f1e-13b9-4158-903c-d1c58bf4b73b,2209,STONE HAVEN WAY
459954,,,MINK'S,CIR,,,MINK'S CIR,853215,bc7edbb3-669c-4d9c-9817-3326dfd03ff0,13325,MINK CIR
459955,,,BANNISTER,ST,,,BANNISTER ST,805394,7c1474b5-b7f6-4c4d-a983-fc50ea261b5b,148,BANNISTER ST
459956,,,BIGELOW DAVIS,PKWY,,,BIGELOW DAVIS PKWY,867198,57de32ee-5910-4ab7-b3f5-b46f740231bf,223,BIGELOW DAVIS PKWY
459957,,,SHIRRINGHAM,LN,,,SHIRRINGHAM LN,637367,95a50f64-e89b-46f9-9a3f-7b3323ec9efa,1780,SHIRRINGHAM LN
459958,,,FRANCIS J. MCGRATH,BLVD,,,FRANCIS J. MCGRATH BLVD,744190,46fbd302-0519-40c7-acdd-f1f7da2c4857,771,FRANCIS J. MCGRATH BLVD
459959,,,JEREMIAH'S,LN,,,JEREMIAH'S LN,561275,8763a180-0483-49ee-9282-2f77a69668be,4439,JEREMIAH'S LN
459960,,,BLUEHILL,RD,,,BLUEHILL RD,775354,3294c423-86f0-4388-9723-3a9b1d238956,247,BLUEHILL RD
459961,,,SHADYBROOK,LN,,,SHADYBROOK LN,607153,1d04eb2b-996d-4813-bc52-baeb635243d5,1763,SHADY BROOK LN
459962,,,HEMANS,CT,,,HEMANS CT,739291,1f9e506b-04a7-4287-bd38-ead5af769bdf,9315,HEMANS CT
459963,,,PIERCE,AVE,,,PIERCE AVE,803332,a2f48ab7-23d6-4bc5-8b74-e8d0508eaff0,1554,PIERCE AVE
459964,,,AUSTIN,PL,,,AUSTIN PL,730204,b9df4d03-dd67-486e-bb02-2630a99ff7fb,126,AUSTIN PL
459965,,,ESSEX,CT,,,ESSEX CT,727198,f67f6bf7-abbf-40ba-8f2d-45d03d94880d,686,ESSEX CT
459966,,,FAIRCHILD,AVE,,,FAIRCHILD AVE,787493,1e9a61ac-ef99-4330-bb0c-357dc271ad65,707,FAIRCHILD AVE
459967,,,BIDDEFORD,AVE,,,BIDDEFORD AVE,763370,b3f65e6b-91ef-47c0-9faa-84c38789631f,221,BIDDEFORD AVE
459968,,,EXCHANGE,PL,,,EXCHANGE PL,748220,0d3f52eb-91c6-4907-9c02-0686dc1966f7,7045,EXCHANGE PL
459969,,,ATHENS,ST,,,ATHENS ST,810208,0e925312-0651-439f-b20f-268094510667,116,ATHENS ST
459970,,,SUMMER,ST,,CT,SUMMER ST CT,762210,49490e30-c8fe-4414-b587-a5151760211e,1867,SUMMER ST CT
459971,,,BRIARWOOD,TER,,,BRIARWOOD TER,826399,cd597c16-bc99-44af-a53d-e5391fe7beb1,,BRIARWOOD TER
459972,,,JOPPA,WAY,,,JOPPA WAY,569256,26477937-b011-4322-bb98-1d66515eb5c0,,JOPPA WAY
459973,,,O'HARA,CIR,,,O'HARA CIR,907119,9c0a2d13-272c-4b1f-b273-2e62d3b55f66,1463,OHARA CIR
459974,,,FAIRVIEW,AVE,,,FAIRVIEW AVE,594192,087261b9-672c-4b40-a322-4d2a04b761f9,,FAIRVIEW AVE
459975,,,PICKWICK'S,CIR,,,PICKWICK'S CIR,702344,028334dc-c548-4e67-b641-64151e5b6b56,4444,PICKWIC CIR
459976,,,EMPIRE,ST,,,EMPIRE ST,852202,41b3ee33-dd2a-494e-aa8c-470ec566aeb9,6725,EMPIRE ST
459977,,,MLK JR.,BLVD,,,MLK JR. BLVD,754223,1ed3be8a-753d-4e44-9093-27108e014e3c,377,MLK JR BLVD
459978,,,PAULINE,ST,,,PAULINE ST,639089,19c21e25-0a98-49a1-ad05-bf35ec925fba,1529,PAULINE ST
459979,,,KNEELAND,CT,,,KNEELAND CT,781212,ea4f49bc-b599-4936-8f78-b4f993bd878a,2210,KNEELAND CT
459980,,,LOIS,LN,,,LOIS LN,696219,08e11582-2cbb-44a2-b38d-046014c13a50,4442,LOIS LN
459981,,,QUANSET,RD,,,QUANSET RD,858283,dbdb406c-de41-411a-af56-265a7828f79b,1615,QUANSET RD
